"species"	"mean_effect_size"	"ci_lower"	"ci_upper"	"p_value"	"p_value_adj"
"0793001001"	0.0416299517160104	-0.0788584839379521	0.162118387369973	0.498287295038905	0.750684101567564
"1770001002"	0.0296932960402234	-0.0908369903385836	0.15022358241903	0.629203765602548	0.837818412159121
"2241001001"	0.146834390687799	0.0261962259710616	0.267472555404536	0.0170529338998322	0.133646279106399
"0139001001"	-0.228079265384802	-0.455594415392169	-0.00056411537743592	0.0494346527971448	0.246096647227891
"1714001001"	-0.0408075149807407	-0.161295066598448	0.0796800366369662	0.506809703753027	0.756760847884455
"1294001001"	-0.328544213496881	-0.475862750997304	-0.181225675996458	1.23657651034798e-05	0.000770893038155569
"2679001001"	0.304168008551672	0.183055854332065	0.425280162771279	8.55041391604069e-07	0.000123440975640524
"0907001001"	0.106837712345755	-0.0598321487139158	0.273507573405426	0.208983907890149	0.526858575508768
"1048001001"	-0.0372144403008097	-0.258379662052327	0.183950781450708	0.741555622817511	0.908180812460574
"1736001002"	0.160168398770962	0.0370170353583405	0.283319762183584	0.0108003457730125	0.10183031046805
"2390001003"	0.127889162625013	0.00728746512019007	0.248490860129837	0.0376728496558269	0.209607761878161
"0009001002"	-0.260685065244636	-0.403124125772652	-0.118246004716621	0.000334464452447616	0.00955662492774802
"0183001003"	0.0443958691251856	-0.118030387247633	0.206822125498004	0.592155013370401	0.818690121812001
"0374001001"	-0.0548219418878251	-0.294029085536832	0.184385201761182	0.653295882795539	0.8520709719571
"0019001001"	-0.193656063692264	-0.314446988321792	-0.0728651390627358	0.00167637622767024	0.0290096960801938
"0991001002"	0.153656375492266	0.0300987901538838	0.277213960830648	0.0147927411757832	0.124730902699765
"0359001002"	0.0402268126673455	-0.155786113954131	0.236239739288822	0.687511670019712	0.868626814008612
"0295001001"	0.126337125055779	-0.0157181743163239	0.268392424427883	0.0813166125089286	0.324128300139306
"0045001001"	-0.0391227874965973	-0.159619448448324	0.081373873455129	0.524541809778893	0.769010253459916
"0195001001"	0.030935449580709	-0.160459313943639	0.222330213105057	0.751401287804739	0.911553849820955
"2569001001"	-0.00149221256155966	-0.122021432641098	0.119037007517978	0.980640957191911	0.996281590233988
"0584001001"	-0.0329727348557285	-0.166607957429897	0.10066248771844	0.628673072545892	0.837818412159121
"0088001004"	0.00996256768816692	-0.110562867658002	0.130488003034336	0.8712983182643	0.962176787031955
"0072001004"	0.0215926924876431	-0.135576110371848	0.178761495347134	0.787721641932207	0.926950005928804
"0023001001"	0.119061944385156	-0.0633085003804707	0.301432389150783	0.20069375725721	0.518852946424624
"2109001001"	-0.209199551637095	-0.469283653461235	0.0508845501870448	0.114909733134873	0.391063769217066
"5094001001"	-0.0236297148860515	-0.169131581741219	0.121872151969116	0.750256623651925	0.911026235341868
"1497001002"	0.0721435293867838	-0.162660774625543	0.306947833399111	0.547042241809912	0.7855398437863
"4213001001"	0.0383450581461418	-0.174705764009268	0.251395880301552	0.724271453183462	0.896514709423392
"4141001003"	0.0279049286714312	-0.192716564140742	0.248526421483604	0.804209720825029	0.937023106901847
"3341001002"	-0.0364195812229137	-0.385955995563408	0.313116833117581	0.838184397572072	0.949180573005778
"4190001001"	0.00701229154913776	-0.14163792834707	0.155662511445346	0.926334496870979	0.982573675528652
"3408001001"	0.0121038367047342	-0.188555047013488	0.212762720422956	0.905888641408218	0.973938937291791
"0413001001"	0.0928782074442486	-0.0470667395864344	0.232823154474932	0.193332905204546	0.509003766868206
"2189001002"	0.0999653576375858	-0.060392081764964	0.260322797040136	0.221774349513356	0.536917070357577
"4374001001"	0.120988436494038	-0.0563882084978839	0.29836508148596	0.18125870164745	0.490873109269723
"0444001003"	0.416474983109804	0.170956241745686	0.661993724473921	0.000885139707555342	0.0190697530862289
"3004001001"	-0.101625569692248	-0.275678031398077	0.0724268920135804	0.252465363457822	0.572324373524634
"2622001001"	-0.00382084926497285	-0.331255356644291	0.323613658114345	0.98175324039463	0.996281590233988
"3516001001"	0.0391661057878222	-0.479610754462368	0.557942966038012	0.882365311150325	0.965739054760703
"1127001001"	0.0198609114326122	-0.162247147317603	0.201968970182827	0.830737420545563	0.946309279300864
"2457001001"	-0.197482320373674	-0.357877796045757	-0.0370868447015902	0.0158153381571355	0.128347551967523
"3701001002"	0.355570226412581	0.190781440758685	0.520359012066478	2.34649659929961e-05	0.00128728803437577
"0146001002"	-0.10925233936228	-0.22975719372353	0.0112525149989704	0.0755770820057934	0.311473745755976
"1429001002"	0.0805296786543861	-0.0465572682039057	0.207616625512678	0.214256066757662	0.530419125556198
"1591001001"	0.219372228756123	0.0984064341087443	0.340338023403501	0.000378832461490187	0.0107127571326555
"0033001004"	-0.322883738282113	-0.529126756913291	-0.116640719650935	0.0021519290753621	0.0343182642658038
"0024001004"	0.105847708914533	-0.0146839557447549	0.226379373573822	0.0852166507064375	0.330621319501779
"0276001001"	0.185008068594204	0.0469081580835928	0.323107979104815	0.00864705945048873	0.085937985770618
"1602001001"	0.128248697344816	-0.0490351896248511	0.305532584314483	0.156233131847837	0.459916700505398
"2193001001"	0.00244430298187977	-0.159030108427	0.16391871439076	0.976331225604779	0.996281590233988
"0261001001"	-0.416309933858836	-0.597594409827731	-0.23502545788994	6.76502183522267e-06	0.000530184425543308
"0046001001"	-0.0827487031679744	-0.203223675422965	0.0377262690870164	0.178235160700869	0.487436735595697
"1498001004"	0.114000125139674	-0.00662909664299674	0.234629346922344	0.0639891425128035	0.280633704791021
"1711001003"	0.075157798055983	-0.0453796153231511	0.195695211435117	0.221676700433614	0.536917070357577
"1707001002"	0.146048631411728	-0.0384269152273042	0.330524178050759	0.120734863800062	0.401623080628093
"0006001001"	-0.328277578932299	-0.474457219587021	-0.182097938277578	1.07496446408387e-05	0.000719177445117574
"1296001004"	0.173705835660519	-0.0156507642086157	0.363062435529654	0.0721820164673932	0.301822059710457
"1903001001"	0.119140114873699	-0.0835872994810121	0.32186752922841	0.249385227244177	0.568097292904907
"3415001002"	-0.097983317544182	-0.268410071560004	0.0724434364716397	0.259809911837308	0.577519115210482
"0486001001"	-0.0257575567817895	-0.146215707622226	0.0947005940586474	0.67514382358373	0.867049350275038
"0046001003"	-0.00637051711752606	-0.138639945897045	0.125898911661993	0.924792916950054	0.981664661786104
"0170001004"	-0.26432888866261	-0.385323488666027	-0.143334288659192	1.85384654608206e-05	0.00110545675563111
"0227001001"	-0.26327839247645	-0.474129732403697	-0.0524270525492032	0.0143931581929903	0.122610040134697
"0313001003"	0.101718820264922	-0.0712875421398331	0.274725182669677	0.249174090862751	0.568097292904907
"0253001001"	-0.0758857065220504	-0.196386681346507	0.0446152683024066	0.217094540913841	0.531124167733557
